630
[OneWifi] 260709-22:31:25.574415<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:25.574863<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:25.579725<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:31:25.580338<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:25.580850<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:25.581336<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.460918<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.461474<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.461962<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.462406<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.477290<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:31:26.478004<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.478607<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.697446<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.702846<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.703038<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.703150<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.703272<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.708144<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:31:26.708734<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:26.709281<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:24.004793<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-22:46:24.009753<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-22:46:24.016381<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-22:46:25.610842<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:25.611503<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:25.612123<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:25.612702<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:25.618485<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:46:25.619174<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:25.619750<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:25.620294<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.508331<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.508893<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.509354<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.509767<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.514578<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:46:26.515178<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.515666<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.734416<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.738539<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.739077<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.739527<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.740010<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.744724<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:46:26.745338<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:46:26.745869<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:24.005131<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-23:01:24.010512<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-23:01:24.017103<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-23:01:25.652698<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:25.653411<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:25.653968<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:25.654418<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:25.659496<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:01:25.660126<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:25.660659<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:25.661175<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.542481<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.543125<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.543546<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.543971<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.548844<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:01:26.549485<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.550056<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.767130<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.770136<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.770675<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.771161<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.771641<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.776379<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:01:26.776991<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:01:26.777515<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:12:27.842905<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-23:12:27.844089<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,5,6,2 
[OneWifi] 260709-23:12:27.844695<I>  process_disassoc_device_event:1776 Disassoc event for mac : 4a:0d:d7:1e:65:27, Removed the entry from hashmap
[OneWifi] 260709-23:13:34.407993<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_auth_req
[OneWifi] 260709-23:13:34.422783<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_assoc_req
[OneWifi] 260709-23:13:35.451053<I>  process_assoc_device_event:1841 Device 4a:0d:d7:1e:65:27 associated with vapindex 1 associated clients count : 6
[OneWifi] 260709-23:13:35.451103<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,6,5,2 
[OneWifi] 260709-23:13:35.451478<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_connect
[OneWifi] 260709-23:13:35.452138<I>  process_assoc_device_event:1897 LMLite notify:Device.WiFi.AccessPoint.2.AssociatedDevice.6 mac:4a:0d:d7:1e:65:27
[OneWifi] 260709-23:16:24.004182<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-23:16:24.008230<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-23:16:24.013799<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-23:16:25.703317<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:25.703824<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:25.704332<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:25.704750<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:25.709592<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:16:25.710239<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:25.710770<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:25.711228<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.595442<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.596004<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.596484<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.596928<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.601799<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:16:26.603142<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.606814<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.828061<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.830736<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.831276<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.831754<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.832233<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.837131<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:16:26.837744<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:16:26.838338<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:23:09.175763<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-23:23:09.176504<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,5,6,2 
[OneWifi] 260709-23:23:09.177243<I>  process_disassoc_device_event:1776 Disassoc event for mac : 4a:0d:d7:1e:65:27, Removed the entry from hashmap
[OneWifi] 260709-23:26:10.885065<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,4,5,2 
[OneWifi] 260709-23:26:10.885972<I>  process_disassoc_device_event:1776 Disassoc event for mac : 4a:0d:d7:1e:65:27, Removed the entry from hashmap
[OneWifi] 260709-23:31:24.005264<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-23:31:24.010623<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-23:31:24.017544<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-23:31:25.779877<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:25.780543<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:25.781349<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:25.781984<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:25.788016<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:31:25.788672<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:25.789226<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:25.789702<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.527183<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.527714<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.528166<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.528596<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.533583<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:31:26.534191<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.534678<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.755285<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.758243<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.758770<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.759276<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.759744<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.766555<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:31:26.767221<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:31:26.767781<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:32:50.127647<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-23:32:50.128729<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,4,5,2 
[OneWifi] 260709-23:32:50.129489<I>  process_disassoc_device_event:1776 Disassoc event for mac : 96:ae:3d:3a:20:31, Removed the entry from hashmap
[OneWifi] 260709-23:35:51.301239<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,3,4,2 
[OneWifi] 260709-23:35:51.302065<I>  process_disassoc_device_event:1776 Disassoc event for mac : 96:ae:3d:3a:20:31, Removed the entry from hashmap
[OneWifi] 260709-23:46:24.005163<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-23:46:24.010488<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-23:46:24.015060<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-23:46:25.808827<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:25.809680<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:25.810320<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:25.810847<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:25.816467<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:46:25.817152<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:25.817697<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:25.818153<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.412558<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.413108<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.413555<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.414023<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.418750<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:46:26.419355<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.419858<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.638963<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.643611<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.644132<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.644581<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.645060<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.657753<I>  Public xfinity vap is disabled
[OneWifi] 260709-23:46:26.658461<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-23:46:26.659133<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
